AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,WindSpeed,event_timestamp,month,weekday,season_idx,month_sin,month_cos,day_sin,day_cos,log_PM2.5,log_CO,pm_ratio,AQI_lag_1,AQI_lag_2,PM2.5_lag_1,PM10_lag_1,NO2_lag_1,SO2_lag_1,CO_lag_1,O3_lag_1,AQI_roll_mean_3,AQI_roll_std_3,AQI_roll_mean_7,AQI_diff,PM2.5_diff,PM10_diff,NO2_diff,SO2_diff,CO_diff,O3_diff,temp_diff,hum_diff,target_aqi_1d,target_aqi_2d,target_aqi_3d
69.208,22.088,71.292,7.296,4.05,163.833,69.417,30.929,78.125,0.0,26.846,2024-05-27,5,1,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3.139313002031515,5.104932840147921,0.3098243842226337,62.333,58.083,18.65,56.129,8.725,4.746,178.792,71.875,63.208,5.613877893223985,57.904714285714284,6.875,3.4380000000000024,15.163000000000004,-1.4289999999999994,-0.6960000000000006,-14.959000000000003,-2.4579999999999984,0.007999999999999119,0.6670000000000016,68.792,65.042,66.417
68.792,18.783,56.029,6.312,3.467,155.417,65.417,31.204,75.25,0.0,30.304,2024-05-28,5,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2.984822983045955,5.0525255178564406,0.3352371093540845,69.208,62.333,22.088,71.292,7.296,4.05,163.833,69.417,66.77766666666666,3.854810025586319,60.95828571428571,-0.4159999999999968,-3.3049999999999997,-15.262999999999998,-0.984,-0.5829999999999997,-8.415999999999997,-4.0,0.27500000000000213,-2.875,65.042,66.417,65.083
65.042,20.892,82.379,7.875,3.775,179.333,75.667,32.85,63.542,0.0,30.642,2024-05-29,5,3,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3.086121273281672,5.194805141747828,0.25360832250937737,68.792,69.208,18.783,56.029,6.312,3.467,155.417,65.417,67.68066666666667,2.294599166163973,62.154714285714284,-3.75,2.108999999999998,26.35,1.5629999999999997,0.30799999999999983,23.915999999999997,10.25,1.6460000000000008,-11.707999999999998,66.417,65.083,90.125
66.417,18.333,64.308,9.604,5.158,189.958,76.417,32.9,67.542,0.0,21.354,2024-05-30,5,4,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2.961813480350365,5.252053508578158,0.28508117186042164,65.042,68.792,20.892,82.379,7.875,3.775,179.333,75.667,66.75033333333333,1.8970920729792666,63.517857142857146,1.375,-2.559000000000001,-18.070999999999998,1.7289999999999992,1.3830000000000005,10.625,0.75,0.04999999999999716,4.0,65.083,90.125,98.417
65.083,20.017,87.167,8.583,5.858,186.125,73.417,30.808,79.542,0.0,20.233,2024-05-31,5,5,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,3.045331634045275,5.231776842739793,0.22963965720972385,66.417,65.042,18.333,64.308,9.604,5.158,189.958,76.417,65.514,0.7822895883417723,64.994,-1.3340000000000032,1.684000000000001,22.858999999999995,-1.020999999999999,0.6999999999999993,-3.8329999999999984,-3.0,-2.0919999999999987,12.0,90.125,98.417,59.5
90.125,42.783,119.752,10.254,5.408,214.25,86.458,31.921,68.375,0.0,17.021,2024-06-01,6,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3.7792456141874085,5.371800143307841,0.2093788081220361,65.083,66.417,20.017,87.167,8.583,5.858,186.125,73.417,73.875,14.088710515871375,69.57142857142857,25.042,22.766000000000002,117.166,1.6709999999999994,-0.4499999999999993,28.125,13.040999999999997,1.1129999999999995,-11.167000000000002,98.417,59.5,63.25
98.417,16.896,56.029,7.808,5.629,171.625,63.792,30.454,78.458,0.0,18.183,2024-06-02,6,7,3,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2.8845772241878285,5.151121611729456,0.30155812168698354,90.125,65.083,42.783,204.333,10.254,5.408,214.25,86.458,84.54166666666667,17.354224192782404,74.72628571428572,8.292000000000002,-25.887,-148.304,-2.4459999999999997,0.2209999999999992,-42.625,-22.665999999999997,-1.4669999999999987,10.082999999999998,59.5,63.25,66.667
59.5,15.933,78.121,7.087,5.112,156.542,61.5,30.021,74.417,0.0,19.775,2024-06-03,6,1,3,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.8292643806832034,5.059692089383119,0.20395284238553016,98.417,90.125,16.896,56.029,7.808,5.629,171.625,63.792,82.68066666666667,20.498702308520773,73.33942857142857,-38.917,-0.963000000000001,22.09199999999999,-0.7210000000000001,-0.5169999999999995,-15.082999999999998,-2.2920000000000016,-0.43299999999999983,-4.040999999999997,63.25,66.667,68.5
63.25,19.042,71.671,5.45,3.804,137.375,63.5,30.025,72.0,0.0,26.333,2024-06-04,6,2,3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.997830071636137,4.929967391028801,0.2656862608307405,59.5,98.417,15.933,78.121,7.087,5.112,156.542,61.5,73.72233333333334,21.46824506878376,72.54771428571428,3.75,3.1090000000000018,-6.449999999999989,-1.6369999999999996,-1.3080000000000003,-19.167,2.0,0.003999999999997783,-2.4170000000000016,66.667,68.5,69.583
66.667,20.104,72.646,5.242,3.479,139.125,60.417,30.158,70.708,0.0,28.862,2024-06-05,6,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3.049462595974959,4.942534881392324,0.27673925611871264,63.25,59.5,19.042,71.671,5.45,3.804,137.375,63.5,63.139,3.5847891151403317,72.77985714285714,3.4170000000000016,1.0619999999999976,0.9749999999999943,-0.20800000000000018,-0.32499999999999973,1.75,-3.0829999999999984,0.13300000000000267,-1.2920000000000016,68.5,69.583,63.25
68.5,21.629,67.038,5.712,3.758,142.875,59.958,30.429,74.333,0.25,25.046,2024-06-06,6,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3.1192322695396038,4.968944867042047,0.32263790685879656,66.667,63.25,20.104,72.646,5.242,3.479,139.125,60.417,66.139,2.6645286637654277,73.07742857142857,1.8329999999999984,1.5250000000000021,-5.608000000000004,0.46999999999999975,0.2789999999999999,3.75,-0.4590000000000032,0.27099999999999724,3.625,69.583,63.25,55.625
69.583,19.588,71.771,6.883,4.729,164.042,61.208,30.45,73.125,0.0,21.254,2024-06-07,6,5,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.024708381790508,5.1061999869639285,0.2729236042412674,68.5,66.667,21.629,67.038,5.712,3.758,142.875,59.958,68.25,1.473987449073738,73.72028571428572,1.0829999999999984,-2.0410000000000004,4.733000000000004,1.1710000000000003,0.9710000000000001,21.167,1.25,0.021000000000000796,-1.2079999999999984,63.25,55.625,55.417
63.25,16.338,61.708,7.117,4.396,159.667,57.583,30.433,73.667,0.0,23.35,2024-06-08,6,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2.8529006244464488,5.079333900069135,0.264763077720879,69.583,68.5,19.588,71.771,6.883,4.729,164.042,61.208,67.111,3.3872869674751898,69.881,-6.332999999999998,-3.25,-10.063000000000002,0.23399999999999999,-0.3330000000000002,-4.375,-3.625,-0.01699999999999946,0.5420000000000016,55.625,55.417,60.5
55.625,14.05,50.6,7.479,4.55,152.625,58.625,30.362,75.208,0.0,21.912,2024-06-09,6,7,3,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2.711377991194885,5.034514567886199,0.2776679841897233,63.25,69.583,16.338,61.708,7.117,4.396,159.667,57.583,62.81933333333333,6.988958887657155,63.767857142857146,-7.625,-2.2880000000000003,-11.107999999999997,0.3620000000000001,0.15399999999999991,-7.042000000000002,1.0420000000000016,-0.0710000000000015,1.5409999999999968,55.417,60.5,63.833
55.417,15.496,49.733,6.671,4.246,147.5,60.167,30.354,76.208,0.0,25.338,2024-06-10,6,1,3,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.803117927274604,5.000584958242754,0.3115838578006555,55.625,63.25,14.05,50.6,7.479,4.55,152.625,58.625,58.09733333333333,4.463551986183587,63.184571428571424,-0.2079999999999984,1.4459999999999997,-0.8670000000000044,-0.8079999999999998,-0.3039999999999994,-5.125,1.5420000000000016,-0.007999999999999119,1.0,60.5,63.833,66.875
60.5,18.188,46.871,6.112,3.908,154.125,62.667,30.442,73.375,0.0,26.646,2024-06-11,6,2,3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.9542850836398173,5.044231243524771,0.38804377973587073,55.417,55.625,15.496,49.733,6.671,4.246,147.5,60.167,57.18066666666667,2.876507662663829,62.79171428571429,5.082999999999998,2.6919999999999984,-2.8619999999999948,-0.5590000000000002,-0.3380000000000005,6.625,2.5,0.08800000000000097,-2.8329999999999984,63.833,66.875,70.792
63.833,19.275,45.058,5.646,3.742,152.208,63.083,30.679,71.292,0.0,27.071,2024-06-12,6,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3.0093886000014765,5.031796475264258,0.42778196990545514,60.5,55.417,18.188,46.871,6.112,3.908,154.125,62.667,59.916666666666664,4.2382157016087385,62.38685714285714,3.3329999999999984,1.0869999999999997,-1.8130000000000024,-0.4660000000000002,-0.16599999999999993,-1.9170000000000016,0.4159999999999968,0.23699999999999832,-2.0829999999999984,66.875,70.792,68.708
66.875,21.438,53.954,5.533,3.725,155.042,64.958,30.867,70.542,0.25,25.958,2024-06-13,6,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3.110755950122773,5.050125201782668,0.39733847351447527,63.833,60.5,19.275,45.058,5.646,3.742,152.208,63.083,63.736,3.1886067490407686,62.154714285714284,3.0420000000000016,2.1630000000000003,8.896,-0.11299999999999955,-0.016999999999999904,2.834000000000003,1.875,0.1880000000000024,-0.75,70.792,68.708,67.542
70.792,21.35,66.975,5.821,4.054,145.375,62.875,30.925,72.917,0.25,22.958,2024-06-14,6,5,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.106826321059578,4.986171821917881,0.31877566256065704,66.875,63.833,21.438,53.954,5.533,3.725,155.042,64.958,67.16666666666667,3.488656236054308,62.32742857142858,3.9170000000000016,-0.08799999999999741,13.020999999999994,0.28799999999999937,0.3290000000000002,-9.667000000000002,-2.0829999999999984,0.05799999999999983,2.375,68.708,67.542,65.958
68.708,19.596,70.717,7.35,5.104,158.75,62.292,30.988,74.167,0.25,17.779,2024-06-15,6,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3.025096882183895,5.073610093257644,0.2771045151802254,70.792,66.875,21.35,66.975,5.821,4.054,145.375,62.875,68.79166666666667,1.9598398744183405,63.107142857142854,-2.084000000000003,-1.7540000000000013,3.7420000000000044,1.529,1.0499999999999998,13.375,-0.5829999999999984,0.06299999999999883,1.25,67.542,65.958,66.333
67.542,20.646,70.388,7.721,5.238,181.542,65.333,31.021,73.75,0.1,20.346,2024-06-16,6,7,3,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.0748206798729547,5.206980283531394,0.2933170426777291,68.708,70.792,19.596,70.717,7.35,5.104,158.75,62.292,69.014,1.6464665195583834,64.80957142857143,-1.1659999999999968,1.0500000000000007,-0.3289999999999935,0.37100000000000044,0.13400000000000034,22.792,3.040999999999997,0.03300000000000125,-0.4170000000000016,65.958,66.333,60.792
65.958,19.933,97.546,7.454,5.138,175.958,63.667,30.879,70.833,0.25,19.338,2024-06-17,6,1,3,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3.041326861112383,5.175912416280952,0.20434461689869393,67.542,68.708,20.646,70.388,7.721,5.238,181.542,65.333,67.40266666666666,1.3802845117440707,66.31542857142857,-1.5840000000000032,-0.713000000000001,27.158,-0.26700000000000035,-0.10000000000000053,-5.584000000000003,-1.6659999999999968,-0.14199999999999946,-2.9170000000000016,66.333,60.792,75.708
66.333,15.862,57.538,5.967,4.212,150.708,58.75,31.2,69.708,0.25,22.608,2024-06-18,6,2,3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.825062569500484,5.021957620626502,0.27567868191456085,65.958,67.542,19.933,97.546,7.454,5.138,175.958,63.667,66.611,0.8277843922347797,67.14871428571429,0.375,-4.071,-40.00800000000001,-1.487,-0.9260000000000002,-25.25,-4.917000000000002,0.32099999999999795,-1.125,60.792,75.708,90.5
60.792,18.242,85.367,6.754,4.529,156.333,64.208,31.104,75.583,0.0,23.488,2024-06-19,6,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2.957095389939073,5.058364578271133,0.2136891304602481,66.333,65.958,15.862,57.538,5.967,4.212,150.708,58.75,64.361,3.096526602506149,66.71428571428571,-5.540999999999997,2.380000000000001,27.829000000000008,0.7869999999999999,0.31700000000000017,5.625,5.457999999999998,-0.09600000000000009,5.875,75.708,90.5,102.75
75.708,30.562,119.752,9.196,5.362,176.917,72.708,31.05,81.292,0.0,23.262,2024-06-20,6,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3.451953865325941,5.181317149409269,0.22726900910949993,60.792,66.333,18.242,85.367,6.754,4.529,156.333,64.208,67.611,7.53967684984092,67.97614285714285,14.915999999999997,12.32,49.10799999999999,2.442,0.8330000000000002,20.584000000000003,8.5,-0.053999999999998494,5.709000000000003,90.5,102.75,106.208
90.5,28.642,119.752,8.454,5.733,169.917,68.875,31.129,79.333,0.25,19.713,2024-06-21,6,5,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.3891922745347234,5.141178058550641,0.2207050664611828,75.708,60.792,30.562,134.475,9.196,5.362,176.917,72.708,75.66666666666667,14.854043130856919,70.79157142857143,14.792000000000002,-1.9200000000000017,-4.699999999999989,-0.7419999999999991,0.37099999999999955,-7.0,-3.8329999999999984,0.07900000000000063,-1.9590000000000032,102.75,106.208,90.417
102.75,34.154,119.752,12.05,10.875,210.25,78.833,31.375,76.083,0.0,14.888,2024-06-22,6,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3.5597384097907065,5.353042266237283,0.1806774478530204,90.5,75.708,28.642,129.775,8.454,5.733,169.917,68.875,89.65266666666666,13.54089809921604,75.65471428571428,12.25,5.512000000000004,59.25799999999998,3.596,5.142,40.333,9.957999999999998,0.24599999999999866,-3.25,106.208,90.417,82.042
106.208,26.554,119.752,11.204,6.65,199.042,61.958,31.646,73.958,0.0,18.558,2024-06-23,6,7,3,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.316147715622407,5.298527344501124,0.19076149425287356,102.75,90.5,34.154,189.033,12.05,10.875,210.25,78.833,99.81933333333332,8.253903399807193,81.17842857142857,3.4579999999999984,-7.600000000000005,-49.833,-0.8460000000000001,-4.225,-11.207999999999998,-16.875,0.2710000000000008,-2.125,90.417,82.042,82.0
90.417,27.879,119.752,11.046,6.308,194.833,63.792,32.317,71.417,0.0,20.717,2024-06-24,6,1,3,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3.363114687386349,5.277262255221096,0.2178183011438215,106.208,102.75,26.554,139.2,11.204,6.65,199.042,61.958,99.79166666666667,8.30076637024249,84.67257142857144,-15.790999999999997,1.3250000000000028,-11.207999999999984,-0.15800000000000125,-0.3420000000000005,-4.209000000000003,1.8340000000000032,0.6709999999999994,-2.540999999999997,82.042,82.0,82.083
82.042,26.675,111.329,11.429,7.225,190.75,72.708,31.921,74.083,0.0,22.325,2024-06-25,6,2,3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3.320529478594701,5.256192440247365,0.2396051343315758,90.417,106.208,27.879,127.992,11.046,6.308,194.833,63.792,92.88900000000001,12.271184824621365,86.91671428571428,-8.375,-1.2040000000000006,-16.66300000000001,0.3830000000000009,0.9169999999999998,-4.082999999999998,8.915999999999997,-0.3960000000000008,2.665999999999997,82.0,82.083,79.708
82.0,25.804,115.296,12.683,8.438,204.5,77.0,31.488,74.792,0.0,15.754,2024-06-26,6,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,3.2885511301109243,5.32544603393629,0.22380655009714123,82.042,90.417,26.675,111.329,11.429,7.225,190.75,72.708,84.81966666666666,4.847478347899427,89.94642857142857,-0.04200000000000159,-0.8710000000000022,3.967000000000013,1.2539999999999996,1.213000000000001,13.75,4.292000000000002,-0.43299999999999983,0.7090000000000032,82.083,79.708,67.917
82.083,25.604,119.752,12.696,7.667,209.042,66.458,32.262,70.708,0.0,15.767,2024-06-27,6,4,3,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3.2810615804221746,5.347307510720135,0.2096901002424163,82.0,82.042,25.804,115.296,12.683,8.438,204.5,77.0,82.04166666666667,0.04150100426068253,90.85714285714286,0.08299999999999841,-0.1999999999999993,6.807999999999993,0.0129999999999999,-0.7710000000000008,4.542000000000002,-10.542000000000002,0.7740000000000009,-4.084000000000003,79.708,67.917,57.667
79.708,23.583,71.538,11.646,13.104,220.75,74.667,32.496,67.875,0.25,15.112,2024-06-28,6,5,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.202055147137857,5.401550621189688,0.32965696552880985,82.083,82.0,25.604,122.104,12.696,7.667,209.042,66.458,81.26366666666667,1.347885875493502,89.31542857142857,-2.375,-2.021000000000001,-50.566,-1.049999999999999,5.436999999999999,11.707999999999998,8.209000000000003,0.23400000000000176,-2.8329999999999984,67.917,57.667,63.75
67.917,15.788,34.208,11.812,13.354,221.667,71.833,32.05,71.833,0.0,18.25,2024-06-29,6,6,3,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2.8206643454713443,5.405677381873404,0.46152946679139384,79.708,82.083,23.583,71.538,11.646,13.104,220.75,74.667,76.56933333333333,7.586653434377784,84.33928571428571,-11.790999999999997,-7.794999999999998,-37.33,0.1659999999999986,0.25,0.9170000000000016,-2.834000000000003,-0.44600000000000506,3.9579999999999984,57.667,63.75,82.875
57.667,15.8,29.9,11.158,10.821,207.958,68.917,32.012,72.417,0.0,14.888,2024-06-30,6,7,3,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2.8213788864092133,5.342133274832461,0.528428093645485,67.917,79.708,15.788,34.208,11.812,13.354,221.667,71.833,68.43066666666667,11.02947461728611,77.40485714285714,-10.25,0.012000000000000455,-4.308,-0.6539999999999999,-2.5329999999999995,-13.709000000000003,-2.915999999999997,-0.0379999999999967,0.5840000000000032,63.75,82.875,76.5
63.75,24.333,88.012,7.388,5.512,170.333,69.042,32.333,74.125,0.0,22.617,2024-07-01,7,1,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3.2321078936369187,5.143609031259871,0.27647366268236145,57.667,67.917,15.8,29.9,11.158,10.821,207.958,68.917,63.111333333333334,5.154759580558555,73.59528571428572,6.082999999999998,8.532999999999998,58.112,-3.7699999999999996,-5.309,-37.625,0.125,0.32099999999999795,1.7079999999999984,82.875,76.5,71.75
82.875,27.592,98.854,7.125,5.504,164.667,67.208,32.458,70.125,0.0,22.054,2024-07-02,7,2,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,3.353126958417072,5.10997974949893,0.279118700305501,63.75,57.667,24.333,88.012,7.388,5.512,170.333,69.042,68.09733333333334,13.154288134800707,73.71428571428571,19.125,3.2590000000000003,10.841999999999999,-0.2629999999999999,-0.008000000000000007,-5.665999999999997,-1.8340000000000032,0.125,-4.0,76.5,71.75,75.542
76.5,22.175,93.867,6.783,5.329,154.208,58.75,32.238,73.333,0.25,22.221,2024-07-03,7,3,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3.1430741114519187,5.044766152812401,0.236238507675754,82.875,63.75,27.592,98.854,7.125,5.504,164.667,67.208,74.375,9.73797335178236,72.92857142857143,-6.375,-5.416999999999998,-4.986999999999995,-0.34199999999999964,-0.17499999999999982,-10.459000000000003,-8.457999999999998,-0.21999999999999886,3.2079999999999984,71.75,75.542,82.542
71.75,22.992,101.262,6.992,5.967,153.458,58.375,31.6,72.708,0.25,18.342,2024-07-04,7,4,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3.177720441446708,5.039922214721148,0.22705457131006695,76.5,82.875,22.175,93.867,6.783,5.329,154.208,58.75,77.04166666666667,5.582244918789922,71.45242857142857,-4.75,0.8170000000000002,7.394999999999996,0.20899999999999963,0.6379999999999999,-0.75,-0.375,-0.6379999999999981,-0.625,75.542,82.542,96.083
75.542,24.775,103.825,6.925,5.904,147.375,61.125,31.438,70.5,0.25,18.942,2024-07-05,7,5,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3.2494050299030235,4.999742852929832,0.23862268239826628,71.75,76.5,22.992,101.262,6.992,5.967,153.458,58.375,74.59733333333334,2.511955679019153,70.85728571428572,3.7920000000000016,1.7829999999999977,2.5630000000000024,-0.06700000000000017,-0.06299999999999972,-6.082999999999998,2.75,-0.1620000000000026,-2.2079999999999984,82.542,96.083,96.042
82.542,30.662,113.217,6.758,5.008,150.792,74.417,31.942,68.333,0.0,23.754,2024-07-06,7,6,3,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3.4551172236515857,5.022511162650521,0.27082505277476,75.542,71.75,24.775,103.825,6.925,5.904,147.375,61.125,76.61133333333333,5.474890075002061,72.94657142857143,7.0,5.8870000000000005,9.391999999999996,-0.16699999999999982,-0.8959999999999999,3.4170000000000016,13.292000000000002,0.5040000000000013,-2.1670000000000016,96.083,96.042,116.917
96.083,34.363,119.752,8.446,5.775,174.375,77.667,32.05,75.125,0.25,25.317,2024-07-07,7,7,3,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,3.5656660757995544,5.166926538422625,0.27290199099406753,82.542,75.542,30.662,113.217,6.758,5.008,150.792,74.417,84.72233333333334,10.442631868133336,78.43457142857142,13.540999999999997,3.7010000000000005,12.700000000000003,1.6879999999999997,0.7670000000000003,23.583,3.25,0.10799999999999699,6.792000000000002,96.042,116.917,102.25
96.042,40.387,119.752,12.438,15.446,230.208,87.542,31.567,74.917,0.25,13.987,2024-07-08,7,1,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3.722966821858076,5.4433177382757085,0.23422937509061909,96.083,82.542,34.363,125.917,8.446,5.775,174.375,77.667,91.55566666666668,7.806091232707444,83.04771428571428,-0.04099999999999682,6.024000000000001,46.50800000000001,3.992000000000001,9.671,55.833,9.875,-0.482999999999997,-0.2079999999999984,116.917,102.25,86.375
116.917,34.904,119.752,16.625,14.158,273.042,89.583,31.567,78.042,0.25,12.979,2024-07-09,7,2,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,3.580848709900231,5.613281379312708,0.2882055685834132,96.042,96.083,40.387,172.425,12.438,15.446,230.208,87.542,103.01400000000001,12.040368640536528,87.91085714285714,20.875,-5.482999999999997,-51.31700000000001,4.186999999999999,-1.2880000000000003,42.833999999999975,2.040999999999997,0.0,3.125,102.25,86.375,76.917
102.25,32.921,109.758,15.696,8.75,251.583,66.5,31.812,78.0,0.1,17.367,2024-07-10,7,3,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3.5240342916212177,5.5317399075724625,0.2999416898995973,116.917,96.042,34.904,121.108,16.625,14.158,273.042,89.583,105.06966666666666,10.719342159542634,91.58942857142857,-14.667000000000002,-1.983000000000004,-11.350000000000009,-0.9290000000000003,-5.4079999999999995,-21.458999999999975,-23.083,0.245000000000001,-0.04200000000000159,86.375,76.917,81.5
86.375,25.5,76.354,9.046,4.429,180.875,53.458,31.467,73.875,0.25,28.146,2024-07-11,7,4,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3.2771447329921766,5.203319637925757,0.3339707153521754,102.25,116.917,32.921,109.758,15.696,8.75,251.583,66.5,101.84733333333334,15.27498105836302,93.67871428571428,-15.875,-7.420999999999999,-33.403999999999996,-6.65,-4.321,-70.708,-13.042000000000002,-0.3450000000000024,-4.125,76.917,81.5,78.375
76.917,25.617,69.058,7.108,3.333,152.25,47.542,31.008,75.0,0.25,34.637,2024-07-12,7,5,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,3.2815501093960213,5.032070574816321,0.37094905731414174,86.375,102.25,25.5,76.354,9.046,4.429,180.875,53.458,88.51400000000001,12.80123872912381,93.87514285714288,-9.457999999999998,0.11700000000000088,-7.295999999999992,-1.9379999999999997,-1.096,-28.625,-5.915999999999997,-0.45899999999999963,1.125,81.5,78.375,85.917
81.5,26.963,77.867,9.308,3.871,180.417,48.667,30.738,78.042,0.25,28.325,2024-07-13,7,6,3,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3.3308822077471296,5.200798248835764,0.3462699217897184,76.917,86.375,25.617,69.058,7.108,3.333,152.25,47.542,81.59733333333334,4.729751191485096,93.72628571428572,4.582999999999998,1.346,8.808999999999997,2.2,0.5379999999999998,28.167,1.125,-0.2699999999999996,3.0420000000000016,78.375,85.917,99.792
78.375,23.787,79.883,9.996,4.808,184.417,46.167,30.733,77.833,0.25,23.088,2024-07-14,7,7,3,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,3.21031932218508,5.222607342563533,0.29777299300226584,81.5,76.917,26.963,77.867,9.308,3.871,180.417,48.667,78.93066666666667,2.3414837888303626,91.19657142857143,-3.125,-3.176000000000002,2.015999999999991,0.6880000000000006,0.9369999999999998,4.0,-2.5,-0.004999999999999005,-0.20900000000000318,85.917,99.792,87.458
85.917,32.933,119.752,14.667,8.688,235.167,64.417,31.112,74.833,0.0,15.946,2024-07-15,7,1,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3.5243879922173535,5.464539181894233,0.20218186729531948,78.375,81.5,23.787,79.883,9.996,4.808,184.417,46.167,81.93066666666667,3.7893992048020797,89.75014285714285,7.542000000000002,9.146,83.00500000000001,4.670999999999999,3.880000000000001,50.75,18.25,0.3789999999999978,-3.0,99.792,87.458,88.292
99.792,31.479,119.752,16.008,8.1,242.792,68.917,31.921,74.458,0.1,17.554,2024-07-16,7,2,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,3.4805937266421716,5.4963154027269985,0.23160458220825944,85.917,78.375,32.933,162.888,14.667,8.688,235.167,64.417,88.028,10.863434677854869,87.30371428571428,13.875,-1.4540000000000006,-26.971000000000004,1.3409999999999993,-0.588000000000001,7.625,4.5,0.809000000000001,-0.375,87.458,88.292,92.167
87.458,29.6,110.65,14.679,9.538,239.417,74.5,31.846,77.167,0.0,16.267,2024-07-17,7,3,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3.4210000089583352,5.482374915635041,0.2675101671938545,99.792,85.917,31.479,135.917,16.008,8.1,242.792,68.917,91.05566666666668,7.605018759566096,85.19057142857143,-12.334000000000003,-1.8789999999999978,-25.266999999999996,-1.3289999999999988,1.4380000000000006,-3.375,5.582999999999998,-0.07499999999999929,2.709000000000003,88.292,92.167,96.125
88.292,29.062,98.754,9.375,6.904,185.542,70.375,32.121,76.5,0.0,17.808,2024-07-18,7,4,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3.4032619157110346,5.228656414802301,0.29428681369868565,87.458,99.792,29.6,110.65,14.679,9.538,239.417,74.5,91.84733333333334,6.892908336352078,85.46442857142857,0.8340000000000032,-0.5380000000000003,-11.896,-5.304,-2.6340000000000003,-53.875,-4.125,0.27500000000000213,-0.6670000000000016,92.167,96.125,119.0
